,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
298,6,1,4,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,2,4,1
299,3,3,10,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
300,6,4,9,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,4,1
301,6,1,9,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,0,1
302,0,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,1
303,6,3,10,2,3,1,2,2,11,2,1,2,2,8,8,0,3,1,4,3,5,0
304,0,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
305,6,4,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,1
306,6,1,5,2,5,1,0,0,8,2,1,2,2,3,6,0,3,1,4,3,6,0
307,0,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
308,6,3,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
309,3,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,6,1
310,6,1,9,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,3,4,1
311,6,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,1
312,6,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,1
313,6,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
314,6,1,9,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
315,0,3,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,1
316,6,4,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,6
317,6,3,10,2,0,1,2,2,11,2,1,2,2,8,8,0,3,1,4,3,5,0
318,6,4,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,4
319,6,1,9,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
320,3,3,9,2,3,1,2,2,11,2,1,2,2,8,8,0,3,1,4,3,5,0
321,6,4,10,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
322,3,1,10,2,0,1,2,2,11,2,1,2,2,8,8,0,3,1,4,7,5,0
323,6,3,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,1
324,0,4,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
325,6,4,5,2,3,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,4,5
326,0,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,1
327,6,3,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,4
328,6,4,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,6
329,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,1
330,0,4,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
331,6,4,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,5,6
332,0,3,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
333,0,4,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,4
334,0,4,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
335,6,4,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,1
336,6,1,5,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,2,6,0
337,6,4,5,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,6,1
338,0,3,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,1
339,6,1,4,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,3,5,6
340,6,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,6,1
341,6,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
342,0,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,1
343,6,3,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,4
344,3,1,10,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
345,0,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,1
346,6,1,5,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,3,0,1
347,6,1,10,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
348,6,3,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,4
349,3,3,4,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,4,1
350,6,1,5,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,3,6,6
351,3,3,4,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
352,3,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,4,5
353,0,4,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
354,0,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,4
355,6,4,10,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,4,5
356,5,1,4,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,3,5,6
357,3,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,5
358,6,4,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,4,6
359,6,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,5
360,6,4,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,1
361,6,1,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,3,4,1
362,6,1,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,2,0,1
363,3,3,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,0,1
364,3,4,5,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,4,5
365,6,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,1
366,3,1,5,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,5,6
367,6,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,4,5
368,6,1,10,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,7,5,0
369,0,4,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,1
370,6,1,4,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,4,1
371,6,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,4,1
372,3,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,6,1
373,6,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
374,5,1,5,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,6,6
375,6,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,4
376,0,3,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,1
377,5,1,5,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,6,6
378,0,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,4
379,6,4,10,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,1
380,0,4,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
381,6,4,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,4,6
382,6,3,9,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,3,4,1
383,6,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
384,0,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,1
385,6,1,5,2,5,1,0,0,6,2,1,2,2,3,8,0,3,1,4,3,6,0
386,6,3,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,4,6
387,6,4,5,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,6,5
388,6,3,5,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,0,1
389,0,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,4
390,6,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,4
391,0,3,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,4
392,6,3,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,4
393,0,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,1
394,6,1,4,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,5,6
395,3,4,5,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,4,1
396,6,1,4,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
397,6,3,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,4
398,6,4,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
399,6,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,5,6
400,6,3,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,4,6
401,0,4,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,1
402,0,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,4
403,6,4,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,5,6
404,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
405,6,3,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
406,6,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
407,0,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,1
408,6,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,4
409,6,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,1
410,6,4,5,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,6,5
411,6,3,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
412,6,3,5,1,5,1,2,0,6,2,3,0,0,8,8,0,3,1,0,2,4,1
413,6,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,4,5
414,6,4,10,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,6,1
415,6,4,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,1
416,0,4,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,1
417,6,1,9,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,7,5,0
418,6,3,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,4,6
419,6,4,10,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,1
420,3,1,4,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
421,6,4,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
422,0,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
423,6,4,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,4,6
424,3,4,5,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,4,1
425,6,3,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,4
426,6,3,9,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
427,3,4,5,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,6,5
428,0,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,4
429,6,3,9,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,2,0,1
430,3,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,6
431,6,4,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,1
432,6,4,10,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,6,1
433,0,3,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,1
434,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,1
435,3,3,9,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
436,0,3,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
437,6,1,10,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
438,6,4,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
439,0,4,10,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,4
440,6,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,5
441,6,4,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
442,6,4,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,4
443,6,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,6,5
444,6,4,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,4
445,6,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
446,6,4,5,2,3,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,4,1
447,6,3,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,2,1
448,3,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,4,1
449,0,3,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
450,6,1,5,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,3,6,0
451,6,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
452,0,3,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
453,0,3,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,4
454,6,1,10,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
455,0,3,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
456,6,3,4,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,0,1
457,0,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,1
458,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
459,3,4,10,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,6,5
460,3,4,5,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,6,5
461,6,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
462,3,4,10,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,4,1
463,0,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,1
464,6,4,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,4
465,6,1,5,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,6
466,3,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,1
467,6,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,4
468,6,3,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
469,0,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
470,3,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,4,5
471,6,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
472,6,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
473,3,1,9,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
474,5,1,4,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,6,6
475,3,3,10,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
476,3,1,4,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,6,6
477,6,1,5,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,6,6
478,0,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,1
479,6,3,9,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
480,0,4,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
481,0,4,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,4
482,0,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,1
483,3,3,9,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,7,5,0
484,3,1,4,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,2,6,6
485,3,3,9,2,0,1,2,2,11,2,1,2,2,8,8,0,3,1,4,3,5,0
486,3,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,6,1
487,6,4,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
488,5,1,5,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,6,6
489,6,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,4,5
490,6,4,5,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,4,5
491,3,1,10,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
492,3,3,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,4,1
493,6,3,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,5,6
494,3,4,5,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,4,5
495,6,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,4,1
496,0,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,4
497,3,1,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,0,1
498,3,4,5,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,4,1
499,6,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,1
500,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
501,6,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,2,1
502,0,4,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,1
503,6,3,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,4
504,0,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
505,0,4,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,1
506,6,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,1
507,6,3,4,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,4,1
508,3,3,5,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,0,1
509,6,1,9,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
510,3,1,4,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,5,6
511,3,1,5,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,6,6
512,0,4,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,1
513,6,1,9,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
514,5,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,6
515,6,1,5,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,5,6
516,6,1,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,0,1
517,6,4,5,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,2,6,5
518,0,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,1
519,6,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,1
520,6,4,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,1
521,6,3,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
522,0,3,9,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
523,3,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,5
524,6,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,6
525,3,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,6,6
526,0,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,1
527,3,4,5,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,4,5
528,6,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
529,6,1,5,1,5,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,6,6
530,3,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,6,5
531,6,4,5,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,6,5
532,6,3,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,1
533,6,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,4,1
534,3,4,5,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,6,5
535,3,3,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,4,1
536,6,1,9,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,4,1
537,0,4,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,4
538,5,1,5,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,5,6
539,6,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,4
540,3,3,9,2,0,1,2,2,8,2,1,2,2,8,8,0,3,1,4,7,5,0
541,6,3,10,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,4,4
542,3,1,4,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,4,1
543,6,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,1
544,6,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,4,1
545,3,1,5,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,0,1
546,6,3,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,4,4
547,0,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,4
548,3,1,4,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,3,5,6
549,6,1,10,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,7,5,0
550,6,3,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
551,3,1,5,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,6,6
552,6,1,4,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,4,1
553,6,4,10,2,3,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,4,5
554,3,3,9,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
555,6,3,10,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,1
556,3,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,2,6,5
557,6,4,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,6
558,6,1,9,2,3,1,2,2,11,2,1,2,2,8,8,0,3,1,4,7,5,0
559,6,3,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,1
560,6,4,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
561,0,3,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,1
562,6,3,10,2,0,1,2,2,11,2,1,2,2,8,8,0,3,1,4,7,5,0
563,6,3,10,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
564,6,1,9,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,4,1
565,0,3,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
566,6,4,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,5,1
567,6,4,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,1
568,3,3,4,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,2,4,1
569,6,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,1
570,0,4,9,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,4
571,6,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,4
572,3,1,10,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
573,6,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,1
574,0,4,9,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,2,2,1
575,6,4,5,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,6,1
576,6,3,10,2,3,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,1
577,6,1,5,1,5,1,0,2,8,0,3,2,2,8,8,0,3,1,4,3,5,6
578,6,3,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,1
579,6,4,10,2,3,1,0,0,11,0,4,2,4,8,8,0,3,1,4,3,6,1
580,6,3,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,4,1
581,6,3,9,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,2,4
582,6,3,10,2,0,1,0,0,11,0,2,2,2,8,8,0,3,1,4,3,4,4
583,6,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,1
584,6,4,10,2,0,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,6,1
585,3,4,10,2,0,1,0,0,11,0,4,2,4,8,8,0,3,1,4,2,4,1
586,6,4,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,4
587,5,1,4,1,5,1,0,2,2,0,3,2,2,8,8,0,3,1,4,2,5,6
588,3,1,5,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,6,6
589,5,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,5,6
590,6,4,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,4
591,6,3,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,4,6
592,6,3,4,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,4,1
593,6,4,10,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,1
594,6,4,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,4,1
595,6,3,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,2,4
596,6,3,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,5,6
597,0,3,10,2,3,1,0,0,6,0,2,2,2,8,8,0,3,1,4,2,2,4
598,0,4,9,2,3,1,0,0,2,0,2,2,2,8,8,0,3,1,4,2,4,4
